ucsc,hgnc_symbol
uc001zvh.5,C15orf48
uc001zvi.2,
uc001zvj.5,SLC30A4
uc001zvq.4,BLOC1S6
uc001zvv.4,SQOR
uc001zvw.4,SEMA6D
uc001zvx.2,SEMA6D
uc001zvy.3,SEMA6D
uc001zvz.3,SEMA6D
uc001zwa.4,SEMA6D
uc001zwb.3,SEMA6D
uc001zwc.3,SEMA6D
uc001zwd.4,SLC24A5
uc001zwe.4,SLC24A5
uc001zwg.5,MYEF2
uc001zwi.5,MYEF2
uc001zwj.5,MYEF2
uc001zwm.2,CTXN2
uc001zwn.5,SLC12A1
uc001zwr.5,SLC12A1
uc001zws.4,DUT
uc001zwt.4,DUT
uc001zww.4,DUT
uc001zwx.3,FBN1
uc001zwy.4,CEP152
uc001zwz.4,CEP152
uc001zxa.3,CEP152
uc001zxb.2,SHC4
uc001zxc.2,EID1
uc001zxd.4,SECISBP2L
uc001zxe.4,SECISBP2L
uc001zxf.4,COPS2
uc001zxh.4,COPS2
uc001zxi.3,GALK2
uc001zxj.3,GALK2
uc001zxl.3,FAM227B
uc001zxm.4,FAM227B
uc001zxn.3,FGF7
uc001zxq.4,DTWD1
uc001zxs.4,DTWD1
uc001zxu.4,ATP8B4
uc001zxv.2,ATP8B4
uc001zxw.4,SLC27A2
uc001zxx.4,SLC27A2
uc001zxy.4,HDC
uc001zxz.4,HDC
uc001zya.4,GABPB1
uc001zyb.4,GABPB1
uc001zyc.4,GABPB1
uc001zyd.4,GABPB1
uc001zye.4,GABPB1
uc001zyf.4,GABPB1
uc001zyg.5,GABPB1-IT1
uc001zyh.5,GABPB1-AS1
uc001zyi.4,GABPB1-AS1
uc001zyl.6,USP8
uc001zyn.6,USP8
uc001zyt.5,TRPM7
uc010bdy.2,TRIM69
uc010bea.4,DUOX2
uc010bec.5,DUOXA1
uc010bed.3,DUOXA1
uc010bek.4,SEMA6D
uc010bel.4,SLC24A5
uc010bem.4,SLC12A1
uc010bes.4,SLC27A2
uc010beu.3,HDC
uc010uej.3,PATL2
uc010uem.4,DUOXA1
uc010uen.3,SHF
uc010ueu.3,SHF
uc010uex.2,SLC12A1
uc010uez.2,SHC4
uc010ufa.3,COPS2
uc010ufb.3,GALK2
uc010ufc.3,GALK2
uc010uff.3,HDC
uc010ufg.3,GABPB1
uc010ufh.4,USP8
uc021ski.1,RNU1-119P
uc021skj.1,RNU1-78P
uc021skk.3,
uc021skm.3,
uc021sko.3,
uc021skp.1,MIR147B
uc021skr.2,RN7SL577P
uc021skt.1,MIR4716
uc021skv.2,RN7SL494P
uc021skw.1,MIR4712
uc021skx.2,USP50
uc021sky.2,USP50
uc059ipr.1,SPG11
uc059ips.1,SPG11
uc059ipt.1,SPG11
uc059ipu.1,SPG11
uc059ipv.1,SPG11
uc059ipw.1,SPG11
uc059ipx.1,SPG11
uc059ipy.1,SPG11
uc059ipz.1,SPG11
uc059iqa.1,SPG11
uc059iqb.1,SPG11
uc059iqc.1,SPG11
uc059iqd.1,PATL2
uc059iqe.1,PATL2
uc059iqf.1,PATL2
uc059iqg.1,PATL2
uc059iqh.1,PATL2
uc059iqi.1,PATL2
uc059iqj.1,PATL2
uc059iqk.1,PATL2
uc059iql.1,
uc059iqm.1,B2M
uc059iqn.1,B2M
uc059iqo.1,B2M
uc059iqp.1,B2M
uc059iqq.1,B2M
uc059iqr.1,B2M
uc059iqs.1,B2M
uc059iqt.1,B2M
uc059iqu.1,B2M
uc059iqv.1,B2M
uc059iqw.1,B2M
uc059iqx.1,TRIM69
uc059iqy.1,TRIM69
uc059iqz.1,TRIM69
uc059ira.1,TRIM69
uc059irc.1,TRIM69
uc059ird.1,
uc059ire.1,
uc059irf.1,
uc059irg.1,RNU6-1108P
uc059irh.1,TERB2
uc059iri.1,TERB2
uc059irj.1,RNU6-1332P
uc059irk.1,RNU6-966P
uc059irl.1,SORD
uc059irm.1,SORD
uc059irn.1,SORD
uc059iro.1,
uc059irp.1,
uc059irq.1,SORD
uc059irr.1,SORD
uc059irs.1,SORD
uc059irt.1,
uc059iru.1,DUOX2
uc059irv.1,DUOX2
uc059irw.1,DUOX2
uc059irx.1,DUOXA2
uc059iry.1,DUOXA2
uc059irz.1,DUOXA1
uc059isa.1,DUOXA1
uc059isb.1,DUOXA1
uc059isc.1,DUOXA1
uc059isd.1,DUOXA1
uc059ise.1,DUOXA1
uc059isf.1,DUOXA1
uc059isg.1,DUOXA1
uc059ish.1,DUOXA1
uc059isi.1,DUOXA1
uc059isj.1,DUOX1
uc059isk.1,DUOX1
uc059isl.1,DUOX1
uc059ism.1,DUOX1
uc059isn.1,DUOX1
uc059iso.1,DUOX1
uc059isp.1,DUOX1
uc059isq.1,DUOX1
uc059isr.1,DUOX1
uc059iss.1,
uc059ist.1,DUOX1
uc059isu.1,SHF
uc059isv.1,SHF
uc059isw.1,SHF
uc059isx.1,SHF
uc059isy.1,
uc059isz.1,SHF
uc059ita.1,SHF
uc059itb.1,SHF
uc059itc.1,SHF
uc059itd.1,
uc059ite.1,
uc059itf.1,
uc059itg.1,SLC28A2
uc059ith.1,
uc059iti.1,
uc059itj.1,SLC28A2
uc059itk.1,SLC28A2
uc059itl.1,RNU6-953P
uc059itm.1,GATM
uc059itn.1,GATM
uc059ito.1,GATM
uc059itp.1,GATM
uc059itq.1,GATM
uc059itr.1,GATM
uc059its.1,GATM
uc059itt.1,GATM
uc059itu.1,GATM
uc059itv.1,GATM
uc059itw.1,GATM
uc059itx.1,SPATA5L1
uc059ity.1,SPATA5L1
uc059itz.1,SPATA5L1
uc059iua.1,SPATA5L1
uc059iub.1,SPATA5L1
uc059iuc.1,SPATA5L1
uc059iud.1,C15orf48
uc059iue.1,C15orf48
uc059iuf.1,
uc059iug.1,
uc059iuh.1,
uc059iui.1,
uc059iuj.1,
uc059iuk.1,SLC30A4
uc059iul.1,SNORA41B
uc059ium.1,
uc059iun.1,
uc059iuo.1,BLOC1S6
uc059iup.1,BLOC1S6
uc059iuq.1,
uc059iur.1,BLOC1S6
uc059ius.1,BLOC1S6
uc059iut.1,BLOC1S6
uc059iuu.1,BLOC1S6
uc059iuv.1,BLOC1S6
uc059iuw.1,BLOC1S6
uc059iux.1,BLOC1S6
uc059iuy.1,BLOC1S6
uc059iuz.1,BLOC1S6
uc059iva.1,BLOC1S6
uc059ivb.1,BLOC1S6
uc059ivc.1,BLOC1S6
uc059ivd.1,BLOC1S6
uc059ive.1,BLOC1S6
uc059ivf.1,BLOC1S6
uc059ivg.1,BLOC1S6
uc059ivh.1,
uc059ivi.1,BLOC1S6
uc059ivj.1,SQOR
uc059ivk.1,SQOR
uc059ivl.1,SQOR
uc059ivm.1,SQOR
uc059ivn.1,SQOR
uc059ivo.1,SQOR
uc059ivp.1,SQOR
uc059ivq.1,
uc059ivr.1,
uc059ivs.1,
uc059ivt.1,
uc059ivu.1,RNU6-1014P
uc059ivv.1,
uc059ivw.1,RN7SKP101
uc059ivz.1,SEMA6D
uc059iwa.1,RN7SKP139
uc059iwb.1,
uc059iwc.1,SEMA6D
uc059iwd.1,
uc059iwe.1,
uc059iwf.1,
uc059iwg.1,
uc059iwi.1,
uc059iwj.1,
uc059iwk.1,SEMA6D
uc059iwl.1,SEMA6D
uc059iwm.1,SEMA6D
uc059iwn.1,SEMA6D
uc059iwo.1,SEMA6D
uc059iwp.1,SEMA6D
uc059iwq.1,SEMA6D
uc059iwr.1,LINC01491
uc059iws.1,LINC01491
uc059iwt.1,LINC01491
uc059iwu.1,
uc059iwv.1,
uc059iww.1,SLC24A5
uc059iwx.1,MYEF2
uc059iwy.1,MYEF2
uc059iwz.1,MYEF2
uc059ixa.1,MYEF2
uc059ixb.1,MYEF2
uc059ixc.1,MYEF2
uc059ixd.1,MYEF2
uc059ixe.1,MYEF2
uc059ixf.1,MYEF2
uc059ixg.1,MYEF2
uc059ixh.1,MYEF2
uc059ixi.1,MYEF2
uc059ixk.1,MYEF2
uc059ixl.1,MYEF2
uc059ixm.1,
uc059ixn.1,
uc059ixo.1,
uc059ixp.1,SLC12A1
uc059ixq.1,SLC12A1
uc059ixr.1,
uc059ixs.1,SLC12A1
uc059ixt.1,SLC12A1
uc059ixu.1,SLC12A1
uc059ixv.1,SLC12A1
uc059ixx.1,
uc059ixy.1,
uc059ixz.1,
uc059iya.1,
uc059iyb.1,DUT
uc059iyc.1,DUT
uc059iyd.1,DUT
uc059iye.1,DUT
uc059iyf.1,DUT
uc059iyg.1,DUT
uc059iyh.1,DUT
uc059iyi.1,DUT
uc059iyj.1,FBN1
uc059iyk.1,FBN1
uc059iyl.1,FBN1
uc059iym.1,FBN1
uc059iyn.1,FBN1
uc059iyo.1,
uc059iyp.1,FBN1
uc059iyq.1,FBN1
uc059iyr.1,
uc059iys.1,
uc059iyt.1,CEP152
uc059iyu.1,
uc059iyv.1,CEP152
uc059iyw.1,CEP152
uc059iyx.1,
uc059iyy.1,CEP152
uc059iyz.1,CEP152
uc059iza.1,CEP152
uc059izb.1,CEP152
uc059izc.1,
uc059izd.1,
uc059ize.1,SHC4
uc059izf.1,SHC4
uc059izg.1,SHC4
uc059izh.1,SHC4
uc059izi.1,EID1
uc059izk.1,
uc059izm.1,SECISBP2L
uc059izn.1,
uc059izo.1,SECISBP2L
uc059izp.1,SECISBP2L
uc059izq.1,SECISBP2L
uc059izr.1,SECISBP2L
uc059izs.1,SECISBP2L
uc059izt.1,SECISBP2L
uc059izu.1,SECISBP2L
uc059izv.1,SECISBP2L
uc059izw.1,
uc059izx.1,COPS2
uc059izy.1,COPS2
uc059izz.1,COPS2
uc059jaa.1,COPS2
uc059jab.1,
uc059jac.1,COPS2
uc059jad.1,GALK2
uc059jae.1,GALK2
uc059jaf.1,GALK2
uc059jag.1,GALK2
uc059jah.1,GALK2
uc059jai.1,GALK2
uc059jaj.1,GALK2
uc059jak.1,GALK2
uc059jal.1,GALK2
uc059jam.1,GALK2
uc059jan.1,GALK2
uc059jao.1,GALK2
uc059jap.1,GALK2
uc059jaq.1,GALK2
uc059jar.1,RN7SL307P
uc059jas.1,GALK2
uc059jat.1,GALK2
uc059jau.1,GALK2
uc059jav.1,GALK2
uc059jaw.1,FAM227B
uc059jax.1,FAM227B
uc059jay.1,
uc059jaz.1,
uc059jba.1,FGF7
uc059jbb.1,FGF7
uc059jbc.1,FGF7
uc059jbd.1,FGF7
uc059jbe.1,FGF7
uc059jbf.1,FAM227B
uc059jbg.1,FAM227B
uc059jbh.1,FAM227B
uc059jbi.1,FAM227B
uc059jbj.1,FAM227B
uc059jbk.1,FAM227B
uc059jbl.1,FAM227B
uc059jbm.1,FAM227B
uc059jbn.1,FAM227B
uc059jbo.1,FAM227B
uc059jbp.1,DTWD1
uc059jbq.1,DTWD1
uc059jbr.1,DTWD1
uc059jbs.1,DTWD1
uc059jbt.1,DTWD1
uc059jbu.1,DTWD1
uc059jbv.1,DTWD1
uc059jbw.1,DTWD1
uc059jbx.1,DTWD1
uc059jby.1,ATP8B4
uc059jbz.1,ATP8B4
uc059jca.1,ATP8B4
uc059jcb.1,ATP8B4
uc059jcc.1,ATP8B4
uc059jcd.1,ATP8B4
uc059jce.1,ATP8B4
uc059jcf.1,ATP8B4
uc059jcg.1,
uc059jch.1,
uc059jci.1,ATP8B4
uc059jcj.1,ATP8B4
uc059jck.1,ATP8B4
uc059jcl.1,ATP8B4
uc059jcm.1,ATP8B4
uc059jcn.1,RNA5SP394
uc059jco.1,ATP8B4
uc059jcp.1,ATP8B4
uc059jcq.1,ATP8B4
uc059jcr.1,SLC27A2
uc059jcs.1,
uc059jct.1,HDC
uc059jcu.1,HDC
uc059jcv.1,HDC
uc059jcw.1,GABPB1
uc059jcx.1,GABPB1
uc059jcy.1,GABPB1
uc059jcz.1,GABPB1
uc059jda.1,RNU6-94P
uc059jdb.1,GABPB1-AS1
uc059jdc.1,GABPB1-AS1
uc059jdd.1,GABPB1-AS1
uc059jde.1,GABPB1-AS1
uc059jdf.1,
uc059jdg.1,USP8
uc059jdh.1,USP8
uc059jdi.1,USP8
uc059jdj.1,USP8
uc059jdk.1,USP8
uc059jdl.1,USP8
uc059jdm.1,USP8
uc059jdn.1,USP8
uc059jdo.1,USP8
uc059jdp.1,USP8
uc059jdq.1,USP8
uc059jdr.1,USP8
uc059jds.1,USP8
uc059jdt.1,RNA5SP395
uc059jdu.1,USP8
uc059jdv.1,USP8
uc059jdw.1,
uc059jdx.1,
uc059jdy.1,USP8
uc059jdz.1,USP50
uc059jea.1,USP50
uc059jeb.1,USP50
uc059jec.1,TRPM7
uc059jed.1,
uc059jee.1,TRPM7
uc059jef.1,TRPM7
uc059jeg.1,TRPM7
uc059jeh.1,TRPM7
uc059jei.1,TRPM7
uc059jej.1,TRPM7
uc059jek.1,TRPM7
uc059jel.1,RN7SL354P
uc001zyv.4,SPPL2A
uc001zyw.2,
uc001zyx.3,AP4E1
uc001zyy.5,TNFAIP8L3
uc001zyz.5,CYP19A1
uc001zza.5,CYP19A1
uc001zzc.2,CYP19A1
uc001zzd.3,CYP19A1
uc001zze.3,CYP19A1
uc002aba.4,GLDN
uc002abb.4,GLDN
uc002abc.4,DMXL2
uc002abf.4,DMXL2
uc002abg.4,DMXL2
uc002abh.4,SCG3
uc002abi.4,LYSMD2
uc002abj.4,LYSMD2
uc002abk.4,TMOD2
uc002abl.5,TMOD2
uc002abn.4,TMOD3
uc002abo.5,LEO1
uc002abp.4,MAPK6
uc002abq.4,BCL2L10
uc002abr.2,GNB5
uc002abs.2,GNB5
uc002abt.2,GNB5
uc002abu.4,GNB5
uc002abx.5,MYO5A
uc002aby.4,MYO5A
uc002aca.2,MYO5A
uc002acb.2,MYO5A
uc002acc.2,MYO5A
uc002acd.2,ARPP19
uc002ace.2,ARPP19
uc002acf.5,FAM214A
uc002acg.6,FAM214A
uc002ach.5,FAM214A
uc002aci.3,ONECUT1
uc002acj.3,WDR72
uc002acl.4,UNC13C
uc002acm.4,UNC13C
uc002acn.4,RSL24D1
uc002aco.4,RAB27A
uc002acp.3,RAB27A
uc002acq.4,RAB27A
uc002acr.4,RAB27A
uc002act.4,PIGB
uc002acv.3,CCPG1
uc002acx.4,CCPG1
uc002acz.3,CCPG1
uc002ada.4,C15orf65
uc002adc.3,DNAAF4
uc002adf.3,PYGO1
uc002adg.4,PRTG
uc002adi.5,NEDD4
uc002adj.5,NEDD4
uc002adl.5,NEDD4
uc002adp.5,TEX9
uc002adq.1,TEX9
uc002adr.2,MNS1
uc002ads.4,
uc002adu.5,ZNF280D
uc002adv.5,ZNF280D
uc002adw.2,
uc002ady.5,ZNF280D
uc002adz.1,
uc002aea.4,TCF12
uc002aeb.4,TCF12
uc002aec.4,TCF12
uc002aed.4,TCF12
uc002aee.4,TCF12
uc002aeg.3,CGNL1
uc002aeh.4,CGNL1
uc002aei.4,MYZAP
uc002aej.4,MYZAP
uc002aem.4,GCOM1
uc002aeo.4,GCOM1
uc002aet.6,POLR2M
uc002aeu.6,POLR2M
uc002aew.4,ALDH1A2
uc002aex.4,ALDH1A2
uc002aey.4,ALDH1A2
uc002aez.3,AQP9
uc002afa.3,LIPC
uc002afb.2,LIPC-AS1
uc002afc.3,
uc002afd.3,ADAM10
uc002afi.4,MINDY2
uc002afj.4,MINDY2
uc002afl.4,MINDY2
uc002afp.3,SLTM
uc010bex.2,AP4E1
uc010bfa.4,DMXL2
uc010bfb.4,TMOD2
uc010bfc.2,TMOD3
uc010bfd.5,LEO1
uc010bff.4,MYO5C
uc010bfg.2,FAM214A
uc010bfh.1,WDR72
uc010bfk.3,CCPG1
uc010bft.4,TCF12
uc010bfz.2,LIPC
uc010bga.3,LIPC
uc010bgb.2,LIPC
uc010ufi.3,AP4E1
uc010ufm.2,
uc010ufy.3,DMXL2
uc010ufz.3,SCG3
uc010ugf.4,FAM214A
uc010ugh.2,DNAAF4-CCPG1
uc010ugj.4,NEDD4
uc010ugk.2,RFX7
uc010ugl.4,TEX9
uc010ugo.3,TCF12
uc010ugp.3,TCF12
uc010ugq.3,TCF12
uc010ugt.2,LINC00926
uc010ugv.2,ALDH1A2
uc010ugw.3,ALDH1A2
uc010ugx.2,AQP9
uc010ugy.3,LIPC
uc021skz.2,AP4E1
uc021slb.1,MIR4713
uc021smp.2,MIR1266
uc021smq.1,RNU2-53P
uc021smu.2,CCPG1
uc021smv.2,MIR628
uc021smx.1,
uc031qsa.2,CERNA1
uc031qsd.2,WDR72
uc031qse.1,WDR72
uc031qsf.3,PYGO1
uc031qsg.2,GCOM1
uc032cdm.1,MIR7973-1
uc032cdo.2,
uc032cdt.2,
uc059jem.1,SPPL2A
uc059jen.1,SPPL2A
uc059jeo.1,SPPL2A
uc059jep.1,SPPL2A
uc059jeq.1,
uc059jer.1,
uc059jes.1,SPPL2A
uc059jet.1,SPPL2A
uc059jeu.1,
uc059jev.1,
uc059jew.1,AP4E1
uc059jex.1,AP4E1
uc059jey.1,AP4E1
uc059jez.1,MIR4713HG
uc059jfa.1,
uc059jfc.1,CYP19A1
uc059jfd.1,CYP19A1
uc059jfe.1,CYP19A1
uc059jff.1,CYP19A1
uc059jfg.1,CYP19A1
uc059jfh.1,CYP19A1
uc059jfi.1,CYP19A1
uc059jfj.1,CYP19A1
uc059jfk.1,CYP19A1
uc059jfl.1,CYP19A1
uc059jfm.1,CYP19A1
uc059jfn.1,CYP19A1
uc059jfo.1,CYP19A1
uc059jfp.1,CYP19A1
uc059jfq.1,CYP19A1
uc059jfr.1,
uc059jfs.1,GLDN
uc059jft.1,GLDN
uc059jfu.1,GLDN
uc059jfv.1,GLDN
uc059jfw.1,
uc059jfx.1,GLDN
uc059jfy.1,GLDN
uc059jfz.1,GLDN
uc059jga.1,GLDN
uc059jgb.1,
uc059jgc.1,DMXL2
uc059jgd.1,DMXL2
uc059jge.1,DMXL2
uc059jgf.1,DMXL2
uc059jgg.1,DMXL2
uc059jgh.1,
uc059jgi.1,DMXL2
uc059jgj.1,DMXL2
uc059jgk.1,
uc059jgl.1,
uc059jgm.1,DMXL2
uc059jgn.1,DMXL2
uc059jgo.1,SCG3
uc059jgp.1,
uc059jgq.1,
uc059jgr.1,LYSMD2
uc059jgs.1,LYSMD2
uc059jgt.1,TMOD2
uc059jgu.1,
uc059jgv.1,TMOD2
uc059jgw.1,TMOD2
uc059jgx.1,TMOD3
uc059jgy.1,
uc059jgz.1,
uc059jhb.1,
uc059jhc.1,TMOD3
uc059jhd.1,TMOD3
uc059jhe.1,RNU6-90P
uc059jhf.1,
uc059jhg.1,TMOD3
uc059jhh.1,TMOD3
uc059jhi.1,TMOD3
uc059jhj.1,TMOD3
uc059jhk.1,TMOD3
uc059jhl.1,TMOD3
uc059jhm.1,MAPK6
uc059jhn.1,LEO1
uc059jho.1,MAPK6
uc059jhp.1,MAPK6
uc059jhq.1,MAPK6-DT
uc059jhr.1,
uc059jhs.1,MAPK6
uc059jht.1,MAPK6
uc059jhu.1,MAPK6
uc059jhv.1,MAPK6
uc059jhw.1,
uc059jhx.1,
uc059jhy.1,
uc059jhz.1,BCL2L10
uc059jia.1,
uc059jib.1,GNB5
uc059jic.1,GNB5
uc059jid.1,GNB5
uc059jie.1,GNB5
uc059jif.1,GNB5
uc059jig.1,
uc059jih.1,GNB5
uc059jii.1,
uc059jij.1,GNB5
uc059jik.1,GNB5
uc059jil.1,CERNA1
uc059jim.1,MYO5C
uc059jin.1,MYO5C
uc059jio.1,MYO5C
uc059jip.1,MYO5C
uc059jiq.1,MYO5C
uc059jir.1,MYO5C
uc059jis.1,MYO5C
uc059jit.1,MYO5C
uc059jiu.1,MYO5A
uc059jiv.1,MYO5A
uc059jiw.1,MYO5A
uc059jix.1,MYO5A
uc059jiy.1,MYO5A
uc059jiz.1,MYO5A
uc059jja.1,MYO5A
uc059jjb.1,MYO5A
uc059jjd.1,ARPP19
uc059jje.1,ARPP19
uc059jjf.1,ARPP19
uc059jjg.1,ARPP19
uc059jjh.1,ARPP19
uc059jji.1,ARPP19
uc059jjj.1,ARPP19
uc059jjk.1,ARPP19
uc059jjl.1,ARPP19
uc059jjm.1,ARPP19
uc059jjn.1,ARPP19
uc059jjo.1,
uc059jjp.1,FAM214A
uc059jjq.1,FAM214A
uc059jjr.1,FAM214A
uc059jjs.1,
uc059jjt.1,FAM214A
uc059jju.1,FAM214A
uc059jjv.1,FAM214A
uc059jjw.1,FAM214A
uc059jjx.1,FAM214A
uc059jjy.1,FAM214A
uc059jjz.1,FAM214A
uc059jka.1,
uc059jkb.1,FAM214A
uc059jkc.1,ONECUT1
uc059jkd.1,ONECUT1
uc059jke.1,ONECUT1
uc059jkf.1,
uc059jkg.1,LINC02490
uc059jki.1,WDR72
uc059jkj.1,WDR72
uc059jkk.1,WDR72
uc059jkl.1,WDR72
uc059jkm.1,RNU6-449P
uc059jkn.1,
uc059jko.1,
uc059jkp.1,
uc059jkq.1,
uc059jkr.1,UNC13C
uc059jks.1,UNC13C
uc059jkt.1,UNC13C
uc059jku.1,
uc059jkv.1,
uc059jkx.1,RSL24D1
uc059jky.1,RSL24D1
uc059jkz.1,RSL24D1
uc059jla.1,RSL24D1
uc059jlb.1,RSL24D1
uc059jlc.1,RAB27A
uc059jld.1,RAB27A
uc059jle.1,RAB27A
uc059jlf.1,RAB27A
uc059jlg.1,RAB27A
uc059jlh.1,RAB27A
uc059jli.1,RAB27A
uc059jlj.1,
uc059jlk.1,RAB27A
uc059jll.1,PIGBOS1
uc059jlm.1,PIGBOS1
uc059jln.1,PIGBOS1
uc059jlo.1,PIGB
uc059jlp.1,PIGB
uc059jlq.1,PIGB
uc059jlr.1,PIGB
uc059jls.1,PIGB
uc059jlt.1,PIGB
uc059jlu.1,CCPG1
uc059jlv.1,CCPG1
uc059jlw.1,PIGB
uc059jlx.1,PIGB
uc059jly.1,
uc059jlz.1,
uc059jma.1,PIGB
uc059jmb.1,PIGB
uc059jmc.1,PIGB
uc059jmd.1,DNAAF4-CCPG1
uc059jme.1,CCPG1
uc059jmf.1,CCPG1
uc059jmg.1,CCPG1
uc059jmh.1,CCPG1
uc059jmi.1,CCPG1
uc059jmj.1,CCPG1
uc059jmk.1,DNAAF4
uc059jml.1,C15orf65
uc059jmm.1,DNAAF4
uc059jmn.1,DNAAF4
uc059jmo.1,DNAAF4
uc059jmp.1,DNAAF4
uc059jmq.1,DNAAF4
uc059jmr.1,PRTG
uc059jms.1,PRTG
uc059jmt.1,
uc059jmu.1,PRTG
uc059jmv.1,PRTG
uc059jmw.1,PRTG
uc059jmx.1,NEDD4
uc059jmy.1,NEDD4
uc059jmz.1,NEDD4
uc059jna.1,NEDD4
uc059jnb.1,NEDD4
uc059jnc.1,NEDD4
uc059jnd.1,NEDD4
uc059jne.1,NEDD4
uc059jnf.1,RN7SL568P
uc059jng.1,RFX7
uc059jnh.1,RFX7
uc059jni.1,TEX9
uc059jnj.1,
uc059jnk.1,RNU6-1287P
uc059jnl.1,TEX9
uc059jnm.1,TEX9
uc059jnn.1,TEX9
uc059jno.1,TEX9
uc059jnp.1,
uc059jnq.1,TEX9
uc059jnr.1,
uc059jns.1,MNS1
uc059jnt.1,
uc059jnu.1,MNS1
uc059jnv.1,
uc059jnw.1,ZNF280D
uc059jnx.1,ZNF280D
uc059jny.1,ZNF280D
uc059jnz.1,
uc059joa.1,ZNF280D
uc059job.1,ZNF280D
uc059joc.1,ZNF280D
uc059jod.1,ZNF280D
uc059joe.1,ZNF280D
uc059jof.1,ZNF280D
uc059jog.1,
uc059joh.1,ZNF280D
uc059joi.1,
uc059joj.1,
uc059jok.1,
uc059jol.1,
uc059jom.1,
uc059jon.1,TCF12
uc059joo.1,TCF12
uc059jop.1,TCF12
uc059joq.1,TCF12
uc059jor.1,TCF12
uc059jot.1,TCF12
uc059jou.1,TCF12
uc059jov.1,TCF12
uc059jow.1,TCF12
uc059jox.1,TCF12
uc059joy.1,TCF12
uc059joz.1,TCF12
uc059jpa.1,TCF12
uc059jpb.1,TCF12
uc059jpc.1,TCF12
uc059jpd.1,SNORD13D
uc059jpe.1,TCF12
uc059jpf.1,TCF12
uc059jpg.1,TCF12
uc059jph.1,TCF12
uc059jpi.1,LINC00926
uc059jpj.1,LINC00926
uc059jpk.1,LINC00926
uc059jpl.1,LINC01413
uc059jpm.1,CGNL1
uc059jpn.1,RNU6-844P
uc059jpo.1,
uc059jpp.1,
uc059jpq.1,
uc059jpr.1,GCOM1
uc059jps.1,GCOM1
uc059jpt.1,GCOM1
uc059jpu.1,GCOM1
uc059jpv.1,GCOM1
uc059jpw.1,GCOM1
uc059jpx.1,GCOM1
uc059jpy.1,GCOM1
uc059jpz.1,GCOM1
uc059jqa.1,MYZAP
uc059jqb.1,MYZAP
uc059jqc.1,GCOM1
uc059jqd.1,GCOM1
uc059jqe.1,POLR2M
uc059jqf.1,POLR2M
uc059jqg.1,POLR2M
uc059jqh.1,POLR2M
uc059jqi.1,POLR2M
uc059jqj.1,
uc059jqk.1,POLR2M
uc059jql.1,ALDH1A2
uc059jqm.1,ALDH1A2
uc059jqn.1,ALDH1A2
uc059jqo.1,
uc059jqp.1,ALDH1A2
uc059jqq.1,ALDH1A2
uc059jqr.1,ALDH1A2
uc059jqs.1,ALDH1A2
uc059jqt.1,ALDH1A2
uc059jqu.1,ALDH1A2
uc059jqv.1,ALDH1A2
uc059jqw.1,ALDH1A2
uc059jqx.1,ALDH1A2
uc059jqy.1,
uc059jqz.1,ALDH1A2
uc059jra.1,AQP9
uc059jrb.1,AQP9
uc059jrc.1,ALDH1A2
uc059jrd.1,ALDH1A2
uc059jre.1,ALDH1A2
uc059jrf.1,ALDH1A2
uc059jrg.1,ALDH1A2
uc059jrh.1,ALDH1A2
uc059jri.1,ALDH1A2
uc059jrj.1,LIPC
uc059jrk.1,
uc059jrl.1,
uc059jrm.1,LIPC
uc059jrn.1,
uc059jro.1,ADAM10
uc059jrp.1,ADAM10
uc059jrq.1,ADAM10
uc059jrr.1,ADAM10
uc059jrs.1,ADAM10
uc059jrt.1,ADAM10
uc059jru.1,ADAM10
uc059jrv.1,ADAM10
uc059jrw.1,ADAM10
uc059jrx.1,ADAM10
uc059jry.1,ADAM10
uc059jrz.1,ADAM10
uc059jsa.1,ADAM10
uc059jsb.1,ADAM10
uc059jsc.1,ADAM10
uc059jsd.1,RN7SKP95
uc059jse.1,ADAM10
uc059jsf.1,
uc059jsg.1,MINDY2
uc059jsh.1,MINDY2
uc059jsi.1,
uc059jsj.1,
uc059jsk.1,RNF111
uc059jsl.1,SLTM
uc002afs.5,RNF111
uc002aft.5,RNF111
uc002afv.5,RNF111
uc002afw.5,RNF111
uc002afz.4,CCNB2
uc002aga.5,MYO1E
uc002agb.5,LDHAL6B
uc002agc.3,FAM81A
uc002agd.4,GCNT3
uc002age.4,GCNT3
uc002agg.3,GTF2A2
uc002agj.2,FOXB1
uc002agk.4,ANXA2
uc002agl.4,ANXA2
uc002agm.4,ANXA2
uc002agn.4,ANXA2
uc002agp.5,ICE2
uc002agt.5,RORA
uc002agv.4,RORA
uc002agw.4,RORA
uc002agx.4,RORA
uc002agy.1,
uc002agz.4,VPS13C
uc002aha.4,VPS13C
uc002ahb.3,VPS13C
uc002ahc.3,VPS13C
uc002ahe.4,
uc002ahf.4,C2CD4A
uc002ahg.3,C2CD4B
uc002ala.4,
uc002alb.5,TLN2
uc002ald.3,TLN2
uc002ale.2,
uc002alg.4,TPM1
uc002alh.4,TPM1
uc002ali.4,TPM1
uc002alj.4,TPM1
uc002alk.4,TPM1
uc002all.4,TPM1
uc002alm.4,TPM1
uc002alq.2,TPM1-AS
uc002alr.4,TPM1
uc002als.4,TPM1
uc002alt.4,TPM1
uc002alv.5,LACTB
uc002alw.5,LACTB
uc002aly.4,RPS27L
uc002alz.4,RAB8B
